id,length,moa,smiles,Ecoli
13678,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H]([NH3+])C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(N)=O)[C@@H](C)O,1
13679,12,lipid bilayer,CC(C)C[C@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])C(C)C)C(C)C)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCCC[NH3+])C(N)=O,1
13680,12,lipid bilayer,O=C(N[C@@H](CCCC[NH3+])C(N)=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])CC(C)C)[C@@H](C)O,1
13681,12,lipid bilayer,NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(N)=O)[C@@H](C)O,1
13682,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)C(C)C)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N)C(C)C,1
13683,12,lipid bilayer,O=C(N)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](Cc1c[NH]c2ccccc21)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)[C@@H](C)CC)[C@@H](C)O)Cc1c[NH]c2ccccc21)[C@@H](C)CC,1
13684,12,lipid bilayer,NC(=[NH2+])NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)Cc1ccccc1)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCC[NH3+])C(N)=O,1
13685,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)Cc1c[NH]c2ccccc21)[C@@H](C)O)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(N)=O,1
13686,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)Cc1c[NH]c2ccccc21)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(N)=O,1
13687,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)C(C)C)Cc1c[NH]c2ccccc21)C(C)C)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=[NH2+])N)C(N)=O)C(C)C,1
13688,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)[C@@H](C)O)Cc1c[NH]c2ccccc21)[C@@H](C)O)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=[NH2+])N)C(N)=O)[C@@H](C)O,1
13689,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)Cc1c[NH]c2ccccc21)C(=O)N[C@@H](Cc1c[NH]c2ccccc12)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(N)=O,1
13690,12,lipid bilayer,O=C(N[C@@H](CCCC[NH3+])C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N)C(C)C)[C@@H]([NH3+])Cc1c[NH]c2ccccc21,1
13691,12,lipid bilayer,CC(C)C[C@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N,1
13692,12,lipid bilayer,CC[C@H](C)[C@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N)[C@@H](C)CC,1
13693,12,lipid bilayer,[NH2+]=C(N)NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)C(C)C)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N)C(C)C,1
13726,16,lipid bilayer,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCCC[NH3+])Cc1c[NH]c2ccccc21)C(C)C)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](CCCC[NH3+])C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC,1
13735,21,lipid bilayer,[NH3+]CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H]([NH3+])CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,1
13754,16,lipid bilayer,O=C(CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC[NH3+])NC(=O)[C@H](CCC[NH3+])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])Cc1ccccc1)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)[C@@H](C)CC)NCC(=O)N[C@@H](CC(C)C)C([O-])=O,0
13761,16,lipid bilayer,C[C@@H](CC)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])Cc1ccccc1)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C([O-])=O,0
13763,16,lipid bilayer,C[C@@H](CC)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC([O-])=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])Cc1ccccc1)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C([O-])=O,0
13764,16,lipid bilayer,O=C(NCC(=O)NCC(=O)N[C@@H](CC(C)C)C([O-])=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])Cc1c[NH]c2ccccc21)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)[C@@H](C)CC,0
13765,16,lipid bilayer,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])Cc1c[NH]c2ccccc21)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C([O-])=O)[C@@H](C)CC,1
13766,16,lipid bilayer,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC([O-])=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]([NH3+])c1ccccc1)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C([O-])=O,0
13769,16,lipid bilayer,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C[NH2+]C)Cc1c[NH]c2ccccc21)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C([O-])=O,1
13786,14,lipid bilayer,O=C([O-])[C@H](CC(C)C)NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC([O-])=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCCC[NH3+])C(C)C)[C@@H](C)CC)C(C)C)[C@@H](C)CC)[C@@H](C)CC,0
13837,11,lipid bilayer,O=C(N[C@H](CCCC[NH3+])C(=O)N[C@H](CCCNC(=[NH2+])N)C([O-])=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](Cc1c[NH]c2ccccc21)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](Cc1c[NH]c2ccccc21)NC(=O)[C@H]([NH3+])CCCC[NH3+])[C@H](C)CC)C(C)C)Cc1c[NH]c2ccccc21,1
13855,10,lipid bilayer,CCCCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,1
13856,10,"lipid bilayer, DNA/RNA",O=C(N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])[C@@H](C)CC)[C@@H](C)O,0
13857,10,"lipid bilayer, DNA/RNA",O=C(N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)CCC)[C@@H](C)CC)[C@@H](C)O,0
13858,10,"lipid bilayer, DNA/RNA",O=C(N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)CCCCC)[C@@H](C)CC)[C@@H](C)O,0
13859,10,"lipid bilayer, DNA/RNA",CCCCCCCC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCCC[NH3+])C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CCCC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,0
13873,9,lipid bilayer,CCCCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,1
13875,7,lipid bilayer,NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)CCCCCCCCCCCCCCC)[C@@H](C)CC,1
13876,6,lipid bilayer,CC(C)C[C@H](NC(=O)CNC(=O)CCCCCCCCCCCCCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(N)=O)[C@@H](C)CC,1
13877,5,lipid bilayer,CC(C)C[C@H](NC(=O)CNC(=O)CCCCCCCCCCCCCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCNC(=[NH2+])N)C(N)=O,1
13878,9,unknown,NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)[C@@H](C)O,0
13880,27,lipid bilayer,OC[C@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])Cc1c[NH]c2ccccc21)CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[NH]c2ccccc21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](CCCC[NH3+])C(=O)N[C@H](CCCC[NH3+])C(=O)N[C@H](CC(C)C)C(N)=O)[C@@H](C)O,1
13889,18,lipid bilayer,O=C1CNC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](Cc3c[NH]c4ccccc43)NC(=O)[C@H](CCCC[NH3+])N1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(O)cc1)CCCNC(=[NH2+])N)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N2)CCCNC(=[NH2+])N,1
13890,18,lipid bilayer,NC(=[NH2+])NCCC[C@@H]1NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](Cc3c[NH]c4ccccc43)NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(O)cc1)CCCNC(=[NH2+])N)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CCCC[NH3+])C(=O)N2)CCCNC(=[NH2+])N,1
13891,18,lipid bilayer,O=C1CNC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](Cc3c[NH]c4ccccc43)NC(=O)[C@H](CCCC[NH3+])N1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(O)cc1)CCCNC(=[NH2+])N)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CCCC[NH3+])C(=O)N2)CCCNC(=[NH2+])N,1
13906,7,lipid bilayer,O=C(N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CC([O-])=O)C([O-])=O)C(C)C)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]([NH3+])CCC([O-])=O)CO,0
13907,7,lipid bilayer,[O-]C(=O)C[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(CCCC\C=C\CCCCC)OC1=O)CCC([O-])=O)CC(C)C)C(C)C,0
13912,27,lipid bilayer,CC(C)[C@@H]1NC(=O)[C@@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](Cc3c[NH]c4ccccc43)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)[C@H](NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](Cc3c[NH]c4ccccc43)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([NH3+])CCCNC(=[NH2+])N)[C@H](C)O)[C@@H](C)CC)CSSC[C@H](NC1=O)C(=O)N[C@@H](C(C)C)C(N)=O)Cc1ccc(O)cc1)CSSC2,1
13915,7,unknown,O=C(N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CC([O-])=O)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)C(C)C)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]([NH3+])CC(C)C)CO,0
13916,7,unknown,O=C(N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CC([O-])=O)C(=O)N[C@@H](CCC([O-])=O)C(=O)N[C@@H](CC(C)C)C([O-])=O)C(C)C)[C@@H](NC(=O)[C@@H]([NH3+])CC(C)C)CO,0
13917,7,unknown,[NH3+][C@@H](CO)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N[C@@H](CC([O-])=O)C(=O)N[C@@H](CCC([O-])=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C([O-])=O)C(C)C,0
13918,7,unknown,O=C([O-])[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC([O-])=O)NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCCNC(=[NH2+])N)C(C)C)CO,0
13919,7,lipid bilayer,O=C(N[C@@H](CCCNC(=[NH2+])N)C([O-])=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC([O-])=O)NC(=O)[C@H](CC([O-])=O)NC(=O)[C@@H]([NH3+])C(C)C)CO,0
